customer_id,customer_name,age,monthly_income,monthly_expense,existing_emi,avg_balance,credit_score,digital_transactions,loan_inquiries,salary_consistency,property_interest,vehicle_interest,conversion,avg_salary_credit,avg_monthly_spending,avg_account_balance,foir,repayment_capacity,behavior_score,lead_score
860,John Ramirez,27,150000,56749,8015,865139,687,183,0,0.76,0,0,0,146088.83333333334,55431.5,864094.75,5.34,85236,72.9470588235294,100.0
861,Heather Pierce,27,150000,55468,4474,324865,670,117,4,0.94,0,1,0,149181.5,57383.833333333336,324622.5833333333,2.98,90058,72.9470588235294,100.0
862,Keith Tucker,55,150000,102207,25159,1169946,688,181,2,0.82,0,0,0,146651.83333333334,106662.91666666667,1169324.0833333333,16.77,22634,75.18235294117648,100.0
863,Emily Brady,27,40000,17755,9624,130454,755,250,0,0.74,1,1,0,40432.25,19174.0,131198.75,24.06,12621,81.24705882352941,100.0
864,Alexander Wilson,31,150000,71388,15933,1054516,809,136,3,0.87,0,0,1,150419.66666666666,71899.33333333333,1055882.1666666667,10.62,62679,76.95294117647059,100.0
865,Megan Baird,48,40000,27959,5898,289439,800,128,3,0.75,0,0,0,39743.083333333336,27709.666666666668,288697.4166666667,14.74,6143,71.03529411764706,100.0
866,Adam Hall,30,50000,18797,8332,297280,743,99,1,0.98,0,0,1,49455.833333333336,19168.5,296353.25,16.66,22871,75.32352941176471,100.0
867,Chelsea Randall,26,30000,16778,63,183738,694,131,3,0.78,0,0,0,29924.0,16150.083333333334,184707.91666666666,0.21,13159,68.79411764705883,100.0
868,John Serrano,48,70000,29573,14842,208341,781,27,0,0.99,0,1,1,71265.91666666667,28330.666666666668,205796.75,21.2,25585,69.86470588235295,100.0
869,Sarah Harris,41,50000,26978,3720,296450,763,279,4,0.99,1,0,1,49045.833333333336,27298.75,296005.1666666667,7.44,19302,94.42941176470589,100.0
870,Jenny Miller,23,40000,23571,8386,147530,682,111,2,0.68,0,0,0,39117.583333333336,22781.833333333332,148929.75,20.96,8043,62.37058823529412,100.0
871,Brittany Barajas,46,70000,41929,1050,166142,680,106,1,0.86,0,0,0,69895.41666666667,41870.416666666664,166437.33333333334,1.5,27021,69.0,100.0
872,Abigail Jenkins,45,30000,13535,1276,189934,841,64,0,0.66,1,0,0,29681.333333333332,13901.666666666666,186033.41666666666,4.25,15189,62.482352941176465,100.0
873,Kimberly Moore,26,200000,142449,28881,1223571,796,148,2,0.66,0,1,0,197847.41666666666,138680.91666666666,1222578.3333333333,14.44,28670,69.29411764705883,100.0
874,Ms. Stephanie Sanders,39,70000,36435,5549,549001,651,159,4,0.69,1,0,0,73013.16666666667,36459.333333333336,547534.4166666666,7.93,28016,66.4764705882353,100.0
875,Daniel Bauer,39,100000,38527,2377,710886,812,171,1,0.8,0,0,0,100356.25,36785.833333333336,710424.4166666666,2.38,59096,77.75882352941176,100.0
876,Melissa Lopez,30,150000,87972,35855,544043,796,48,4,0.74,1,0,0,148890.16666666666,88950.08333333333,545529.9166666666,23.9,26173,62.49411764705882,100.0
877,Megan Wright,45,50000,27507,7503,156783,828,118,3,0.8,0,0,0,51800.583333333336,29614.0,156252.08333333334,15.01,14990,73.0235294117647,100.0
878,Aaron Le,45,150000,97688,24794,1171818,819,72,1,0.84,1,0,1,150913.66666666666,95459.91666666667,1171712.1666666667,16.53,27518,69.70588235294117,100.0
879,Isaiah Fisher,49,100000,67504,16331,636818,767,191,2,0.95,0,0,1,101739.75,65727.75,638855.5833333334,16.33,16165,84.1705882352941,100.0
880,Gabriella Gonzalez,28,100000,41628,22104,793122,756,181,4,0.68,0,0,0,97540.0,42810.416666666664,794026.8333333334,22.1,36268,71.98235294117649,100.0
881,Jason Vega,25,40000,15430,4123,225698,671,81,4,0.72,1,1,0,38882.75,15213.0,223220.41666666666,10.31,20447,60.582352941176474,100.0
882,Sylvia Diaz,51,70000,47587,12985,551916,672,54,0,0.93,0,0,0,67873.83333333333,46294.916666666664,552297.5833333334,18.55,9428,66.31764705882354,100.0
883,Rhonda Everett,50,40000,29429,8841,178597,768,231,4,0.61,0,1,0,39938.25,30238.583333333332,178249.08333333334,22.1,1730,74.60588235294117,100.0
884,Christy Tucker,42,50000,21792,4265,334633,844,157,4,0.71,0,0,0,49429.666666666664,22728.916666666668,336174.6666666667,8.53,23943,73.88823529411765,100.0
885,Annette Holloway,22,30000,18731,511,132343,789,232,4,0.93,1,0,1,29873.25,19767.0,132158.5,1.7,10758,88.24705882352941,100.0
886,Ryan Mendoza,44,50000,36151,9267,221781,704,215,4,0.67,0,0,0,50192.583333333336,34075.833333333336,222361.25,18.53,4582,73.14705882352942,100.0
887,Karen Carrillo,43,100000,62055,14047,709945,698,49,2,0.83,0,1,0,99554.0,61362.333333333336,710668.5,14.05,23898,62.73529411764705,100.0
888,Emma Adams,39,30000,10982,2659,191576,834,152,0,0.8,0,0,0,30161.25,11272.083333333334,194364.91666666666,8.86,16359,76.63529411764706,100.0
889,Hannah Cruz,57,200000,144897,49866,1196181,800,274,3,0.68,0,0,0,205231.91666666666,145451.0,1197119.5833333333,24.93,5237,82.83529411764707,100.0
890,April Marquez,34,70000,25821,739,410229,823,236,2,0.75,0,0,0,70840.5,25986.666666666668,412901.9166666667,1.06,43440,82.6470588235294,100.0
891,Anthony Snyder,55,150000,57108,19093,936073,679,45,1,0.85,0,1,0,150662.25,57488.666666666664,937693.5833333334,12.73,73799,62.464705882352945,100.0
892,Laura White,48,30000,17156,4889,151043,795,103,4,0.86,1,0,1,30026.75,16406.083333333332,153406.58333333334,16.3,7955,72.75882352941176,100.0
893,Jennifer Decker,49,40000,14582,6967,111182,679,118,0,0.61,0,0,0,39209.416666666664,14043.833333333334,108448.75,17.42,18451,60.16470588235293,100.0
894,Michael Tanner,37,200000,106641,3838,1348062,788,241,0,0.87,0,0,1,200310.33333333334,102988.41666666667,1348077.4166666667,1.92,89521,86.71176470588236,100.0
895,Spencer Lopez,52,100000,44807,13583,624660,759,120,0,0.94,0,0,1,103808.75,41580.916666666664,621753.5833333334,13.58,41610,76.38823529411764,100.0
896,Jacqueline Figueroa,29,50000,24329,1831,255484,741,137,4,0.97,0,0,1,51619.583333333336,23908.916666666668,252662.66666666666,3.66,23840,78.65294117647059,100.0
897,Christian Gonzalez,56,70000,32761,17367,262298,786,80,4,0.73,1,0,0,69132.5,34436.25,262941.75,24.81,19872,64.94117647058823,100.0
898,Michelle Peck,59,70000,31710,1081,326061,816,91,3,0.84,0,0,1,71316.41666666667,32582.083333333332,327373.5833333333,1.54,37209,71.5,100.0
899,Michael Turner,44,100000,39438,15036,429272,800,119,0,0.66,1,0,0,100753.33333333333,40143.5,427186.1666666667,15.04,45526,66.53529411764707,100.0
900,Stefanie Stevenson,49,200000,136501,12510,463301,828,216,3,0.63,0,0,0,194996.5,142272.25,462662.75,6.25,50989,76.0235294117647,100.0
901,Jose Nelson,21,100000,74050,24141,696598,692,132,1,0.89,0,0,0,98263.0,69602.66666666667,693374.3333333334,24.14,1809,73.2235294117647,100.0
902,Timothy Higgins,27,50000,29802,3513,242522,726,62,3,0.94,1,0,1,50140.5,29751.75,245856.08333333334,7.03,16685,69.4235294117647,100.0
903,Kyle Parker,24,70000,27549,14512,148620,703,127,2,0.68,0,0,0,68753.25,28257.666666666668,147238.16666666666,20.73,27939,64.71176470588236,100.0
904,Christopher Jefferson,53,50000,23757,6774,295279,669,168,0,0.85,0,0,0,51544.333333333336,23845.583333333332,297451.5833333333,13.55,19469,74.41176470588235,100.0
905,Danielle Adams,27,50000,23064,7984,277747,660,181,1,0.86,1,0,0,50552.75,22887.083333333332,277488.1666666667,15.97,18952,75.79411764705881,100.0
906,Misty Garza,29,70000,39535,11886,289561,727,81,2,0.94,0,0,1,68169.5,38547.416666666664,290678.4166666667,16.98,18579,71.35882352941175,100.0
907,Anita Keller,40,40000,27323,1444,255987,745,293,4,0.99,1,1,1,40453.416666666664,25895.916666666668,255114.5,3.61,11233,95.19411764705882,100.0
908,Brandy Rocha MD,48,100000,45608,9934,526662,725,179,1,0.94,0,0,1,103578.16666666667,43515.166666666664,524659.1666666666,9.93,44458,81.08823529411764,100.0
909,Jason Porter,56,70000,40733,6310,260348,753,281,4,0.86,0,0,1,71913.75,42211.416666666664,259561.0,9.01,22957,89.07647058823528,100.0
910,Amy Mitchell,59,40000,14269,7042,168048,833,296,1,0.96,1,0,1,40574.166666666664,14108.5,169219.41666666666,17.6,18689,97.4,100.0
911,Hailey Gonzales,37,40000,25746,3020,244248,654,193,0,0.91,0,1,0,39073.833333333336,27231.75,243369.16666666666,7.55,11234,78.78235294117647,100.0
912,Nicole Hill,47,100000,63054,22188,677300,670,247,2,0.88,0,1,0,100561.58333333333,63086.333333333336,677026.6666666666,22.19,14758,83.54705882352941,100.0
913,Wayne Shelton,39,70000,26440,319,348501,722,251,2,0.83,1,0,1,69731.5,25316.75,348904.75,0.46,43241,83.78235294117647,100.0
914,Amanda Sullivan,42,100000,40010,16114,291007,833,61,1,0.96,1,0,1,101068.91666666667,39325.083333333336,293528.9166666667,16.11,43876,73.89999999999999,100.0
915,James Moore,22,50000,35703,8000,160537,784,82,3,0.62,0,0,0,50024.0,34285.083333333336,159189.08333333334,16.0,6297,60.67058823529412,100.0
916,Lori Monroe,56,50000,37483,10206,223778,822,199,1,0.67,1,0,0,49737.25,37841.916666666664,223209.25,20.41,2311,75.71176470588236,100.0
917,Andrea Robinson,56,40000,15915,1059,86770,786,182,3,0.87,0,0,1,39202.833333333336,16130.583333333334,84983.33333333333,2.65,23026,80.74117647058823,100.0
918,Richard Rivera,52,50000,26818,10876,300237,773,214,4,0.91,1,0,1,52519.833333333336,25774.666666666668,300502.4166666667,21.75,12306,85.08235294117647,100.0
919,Amanda Robinson,44,200000,71179,38843,489322,751,251,1,0.85,0,0,1,195432.75,69532.5,487613.0833333333,19.42,89978,85.60588235294118,100.0
920,Matthew Hoffman,55,200000,100451,22536,1411557,716,289,3,0.83,0,1,0,200307.16666666666,98628.41666666667,1411375.25,11.27,77013,87.37058823529412,100.0
921,Dr. Kathryn Robinson,40,70000,50905,14401,518457,800,266,1,0.65,0,1,0,71257.91666666667,52856.25,517133.5,20.57,4694,80.83529411764707,100.0
922,Steven Martinez,38,100000,66204,23075,778190,668,271,3,0.72,0,0,0,102517.83333333333,67570.5,778105.25,23.08,10721,79.47647058823529,100.0
923,Bernard Lewis,49,100000,59053,14177,501988,700,145,1,0.7,0,0,0,102137.08333333333,60505.25,502851.4166666667,14.18,26770,67.20588235294117,100.0
924,Carl Winters,52,70000,50482,5832,409630,746,172,0,0.7,0,0,0,71160.25,50987.333333333336,411473.9166666667,8.33,13686,71.52941176470588,100.0
925,Christopher Nichols,34,30000,15207,1018,108938,695,280,3,0.87,0,0,0,30154.083333333332,14529.666666666666,112032.91666666667,3.39,13775,87.32941176470588,100.0
926,Anthony Holloway,35,30000,11563,2334,200108,687,64,0,0.87,0,0,0,29905.666666666668,12064.916666666666,202355.83333333334,7.78,16103,65.44705882352942,100.0
927,Stephanie Schmidt,54,70000,36373,16228,444194,683,206,0,0.82,0,1,0,70063.58333333333,37100.166666666664,443417.3333333333,23.18,17399,77.50588235294117,100.0
928,Roberto Peterson,48,30000,14436,5761,65091,756,270,2,0.8,0,0,0,30554.333333333332,14305.583333333334,66251.5,19.2,9803,85.68235294117648,100.0
929,Charles Luna,21,50000,30938,1584,283557,772,191,2,0.76,1,0,0,50908.416666666664,32003.666666666668,284912.3333333333,3.17,17478,76.74705882352941,100.0
930,Tasha Long,56,50000,26243,6676,287734,826,216,1,0.8,0,0,0,50775.5,27076.416666666668,288292.6666666667,13.35,17081,82.75294117647059,100.0
931,Mary Smith,40,150000,102464,27447,597612,814,118,0,0.96,0,0,1,147648.66666666666,94370.66666666667,600569.1666666666,18.3,20089,78.92941176470588,100.0
932,David Martin,31,50000,20254,8810,231369,834,58,3,0.64,0,0,0,50331.416666666664,20567.083333333332,233262.33333333334,17.62,20936,60.83529411764706,100.0
933,Katie Nguyen,43,100000,52391,16717,327929,704,81,0,0.77,0,0,0,100817.83333333333,53043.916666666664,330711.5833333333,16.72,30892,63.747058823529414,100.0
934,Emily Reid,44,70000,38710,2051,303915,751,77,4,0.77,1,0,0,70123.41666666667,37400.25,307508.3333333333,2.93,29239,65.00588235294119,100.0
935,Robert Goodwin,57,50000,18062,129,209992,787,71,1,0.96,0,1,1,49815.083333333336,18432.916666666668,211012.75,0.26,31809,73.27647058823528,100.0
936,Steven Lopez,31,200000,144252,26846,1095166,781,279,3,0.67,1,1,0,198062.25,151623.83333333334,1099301.1666666667,13.42,28902,82.26470588235294,100.0
937,Kristin Vargas,54,100000,37393,10303,614615,674,201,0,0.66,0,0,0,100190.25,36564.0,612341.25,10.3,52304,70.28823529411764,100.0
938,Brittany Bryant,43,100000,35295,10910,412880,831,270,2,0.78,0,0,0,99930.58333333333,34956.833333333336,412406.0833333333,10.91,53795,87.52941176470588,100.0
939,Sarah Rice,49,200000,87083,34233,968564,812,218,2,0.66,0,1,0,200654.75,85289.0,968442.75,17.12,78684,76.85882352941177,100.0
940,Cindy Curry,32,150000,103034,3450,385286,705,59,0,0.94,0,0,0,146655.75,107858.58333333333,386410.3333333333,2.3,43516,68.38235294117646,100.0
941,David Macias,34,50000,36532,962,199723,810,147,3,0.97,0,0,1,49108.666666666664,36633.333333333336,200381.33333333334,1.92,12506,82.08823529411764,100.0
942,Tanner Williams,38,70000,39723,12309,460140,694,89,2,0.94,0,1,0,69800.41666666667,41054.416666666664,459930.25,17.58,17968,70.99411764705883,100.0
943,Timothy Guerra,58,100000,68010,12010,356948,738,104,2,0.92,0,0,1,98077.75,68020.91666666667,356528.75,12.01,19980,73.24705882352941,100.0
944,Mr. Ryan Hughes,23,70000,36701,9567,449894,759,31,1,0.75,1,0,0,68037.58333333333,35780.666666666664,445791.0,13.67,23732,59.88823529411765,100.0
945,Michael Everett,33,200000,77398,1388,1563449,749,87,0,0.61,0,1,0,198002.66666666666,75215.58333333333,1566239.75,0.69,121214,59.535294117647055,100.0
946,Dana Hill,34,70000,35758,15118,370654,738,255,2,0.71,0,0,0,68693.58333333333,35569.583333333336,371602.8333333333,21.6,19124,79.9470588235294,100.0
947,Karen Quinn,55,70000,48556,6038,345792,669,266,0,0.95,0,0,0,70313.0,50880.083333333336,344550.5833333333,8.63,15406,88.21176470588236,100.0
948,Michael Hall,25,30000,19990,5827,221853,810,165,3,0.88,0,0,1,30759.666666666668,20920.0,220974.83333333334,19.42,4183,80.28823529411764,100.0
949,Elizabeth Williams,35,40000,24455,5651,105789,817,141,4,0.82,1,0,1,40410.666666666664,26198.416666666668,103516.16666666667,14.13,9894,75.73529411764706,100.0
950,Kristi Mooney,49,70000,46664,5636,558235,744,49,3,0.7,0,0,0,70407.41666666667,44270.25,559425.3333333334,8.05,17700,59.15882352941176,100.0
951,Megan Kane,44,50000,19570,2195,356405,775,118,2,0.88,1,0,1,50319.916666666664,19620.166666666668,357067.0,4.39,28235,74.3529411764706,100.0
952,Maxwell House,37,40000,19968,1038,262956,728,112,1,0.83,0,0,1,40970.416666666664,19632.333333333332,265412.1666666667,2.6,18994,70.09411764705882,100.0
953,Jesse Sawyer,59,200000,82497,26296,1060878,824,124,1,0.79,0,0,0,207510.66666666666,82107.16666666667,1058643.0833333333,13.15,91207,73.08235294117648,100.0
954,James King,59,100000,67354,24333,721912,825,208,1,0.95,0,1,1,101056.16666666667,69788.66666666667,719811.3333333334,24.33,8313,87.91764705882353,100.0
955,William Keith,52,150000,96924,34197,627982,831,175,1,0.83,1,0,1,148709.83333333334,100198.25,626609.6666666666,22.8,18879,80.02941176470588,100.0
956,Kristen King,21,150000,104034,15107,873083,677,184,1,0.7,0,0,0,151126.75,105989.75,872141.0,10.07,30859,70.29411764705881,100.0
957,Kelsey Ward,43,30000,18349,981,207584,825,292,4,0.94,0,1,1,30032.333333333332,18571.25,211520.5,3.27,10670,95.91764705882353,100.0
958,Miss Caitlin Carr,46,100000,54211,15068,759282,813,130,1,0.82,0,0,1,98350.33333333333,53470.75,756658.5833333334,15.07,30721,74.49411764705881,100.0
959,Aaron Brown,23,100000,44512,11367,394035,806,147,1,0.85,1,0,1,97880.16666666667,45111.5,396291.4166666667,11.37,44121,77.1470588235294,100.0
960,Terri Dawson,35,50000,35445,7316,307054,808,97,2,0.62,0,0,0,51488.833333333336,36040.0,306043.1666666667,14.63,7239,63.01764705882353,100.0
961,Shelly Lee,41,30000,20129,7269,236839,823,281,4,0.87,0,1,1,30303.416666666668,21166.583333333332,237102.33333333334,24.23,2602,91.9470588235294,100.0
962,Mrs. Sarah House,24,40000,21955,4102,88537,771,93,3,0.67,0,1,0,40752.916666666664,22788.75,85647.16666666667,10.26,13943,63.311764705882354,100.0
963,Mr. Jeffery Gordon PhD,42,200000,116118,44835,431774,812,266,4,0.86,0,0,1,204935.25,113095.5,434476.0833333333,22.42,39047,89.65882352941176,100.0
964,Megan Smith,49,50000,32576,7059,279455,656,203,2,0.87,0,0,0,48972.666666666664,33460.333333333336,279093.25,14.12,10365,78.25294117647059,100.0
965,Kara Brooks,45,40000,14951,9394,250423,750,167,4,0.92,0,0,1,39439.833333333336,13984.916666666666,249032.58333333334,23.48,15655,79.97058823529412,100.0
966,Thomas Stewart,47,50000,21310,4440,196105,674,82,4,0.64,0,0,0,50596.416666666664,22463.166666666668,199362.91666666666,8.88,24250,57.58823529411765,100.0
967,Calvin Kline,58,150000,56126,10617,460937,826,226,4,0.91,1,1,1,151867.08333333334,56567.666666666664,458646.25,7.08,83257,88.15294117647058,100.0
968,Stanley Joyce,51,150000,93391,8125,728067,812,271,2,0.78,1,0,0,151247.41666666666,88795.66666666667,726742.75,5.42,48484,86.95882352941177,100.0
969,Bradley Castaneda,26,50000,18497,11039,267975,701,167,1,0.93,0,0,0,49414.916666666664,18334.166666666668,267490.0833333333,22.08,20464,78.64117647058823,100.0
970,Amanda Ortiz,23,100000,46423,13066,797677,808,41,4,0.79,1,1,0,101708.91666666667,47577.833333333336,799970.3333333334,13.07,40511,64.21764705882353,100.0
971,Valerie Johnson,52,50000,35196,9938,335888,769,49,4,0.79,0,0,0,49065.583333333336,33822.75,333222.5833333333,19.88,4866,63.641176470588235,100.0
972,Krista Fletcher,31,70000,40748,14310,354015,655,161,4,0.8,0,0,0,69166.41666666667,39048.416666666664,357430.1666666667,20.44,14942,71.21764705882353,100.0
973,Joshua Howard,58,100000,44501,9807,399777,785,107,4,0.88,0,0,1,101898.91666666667,42800.25,398701.0833333333,9.81,45692,73.60588235294118,100.0
974,Mr. Jonathan Nguyen,25,30000,21568,6414,146394,809,235,3,0.61,1,0,0,30613.5,20933.0,148061.08333333334,21.38,2018,76.45294117647059,100.0
975,Matthew Miller,32,200000,117604,40507,562855,787,244,2,0.85,0,0,1,194042.91666666666,119609.66666666667,561548.8333333334,20.25,41889,86.1764705882353,100.0
976,Maria Hernandez,41,150000,61503,3187,575061,730,203,2,0.98,1,0,1,149492.75,61353.416666666664,572170.5833333334,2.12,85310,85.26470588235294,100.0
977,Robert Williams,21,50000,28541,8661,324384,765,298,4,0.81,0,0,1,49727.083333333336,29834.25,324382.0833333333,17.32,12798,89.2,100.0
978,Bonnie Obrien,31,150000,62815,28189,952655,807,107,1,0.67,1,0,0,150448.5,63212.75,950601.5,18.79,58996,65.98235294117647,100.0
979,Tracy Berger,48,50000,35597,10476,169651,711,22,3,0.61,0,1,0,50121.166666666664,35334.916666666664,170502.33333333334,20.95,3927,51.694117647058825,100.0
980,Amber Parker,57,100000,37554,7231,733589,834,294,0,0.7,1,0,0,99666.91666666667,35928.916666666664,735095.4166666666,7.23,55215,86.83529411764707,100.0
981,Natalie Jackson,31,50000,29349,10970,359918,691,253,3,0.98,1,0,0,49846.083333333336,29575.583333333332,356067.75,21.94,9681,88.88823529411765,100.0
982,Stephanie Avery,32,30000,13801,1345,101663,727,116,2,0.68,1,1,0,30005.333333333332,14287.0,98977.16666666667,4.48,14854,64.45882352941176,100.0
983,Jessica Watkins,24,100000,65171,23052,595541,651,178,3,0.69,0,0,0,100914.83333333333,63489.833333333336,599286.0833333334,23.05,11777,68.37647058823529,100.0
984,David Ray,30,200000,125762,25720,734576,815,20,1,0.97,1,0,1,197015.5,121565.58333333333,733856.4166666666,12.86,48518,69.56470588235294,100.0
985,Jerry Mitchell,30,30000,10558,6673,173973,729,91,2,0.65,1,0,0,29381.583333333332,10020.916666666666,172013.25,22.24,12769,60.82941176470589,100.0
986,Catherine Wells,56,50000,18545,9602,361564,721,259,0,0.88,1,1,1,50736.0,19112.583333333332,360329.25,19.2,21853,86.54705882352943,100.0
987,Penny Leach,34,200000,121966,14142,729363,797,259,4,0.73,0,1,0,201970.66666666666,119682.08333333333,727188.6666666666,7.07,63892,83.22941176470587,100.0
988,Brooke Bradley,36,50000,26666,12181,347156,759,85,4,0.71,0,0,0,50033.75,26161.416666666668,350904.8333333333,24.36,11153,63.688235294117646,100.0
989,Tyler Roberts,24,30000,11603,2508,134441,757,266,3,0.68,0,0,0,30113.333333333332,10944.5,137884.75,8.36,15889,80.51764705882354,100.0
990,Marie Kelly,40,200000,142113,35250,601942,681,149,0,0.8,1,0,0,203314.91666666666,150824.58333333334,603999.5833333334,17.62,22637,70.93529411764706,100.0
991,Jennifer Mcintosh,30,200000,113886,17327,1082013,710,292,4,1.0,1,1,0,197435.33333333334,119536.33333333333,1085288.5,8.66,68787,94.25882352941177,100.0
992,Elizabeth Smith,21,100000,43940,21556,491242,794,148,4,0.87,0,0,1,100568.08333333333,45678.083333333336,490941.25,21.56,34504,77.62352941176471,100.0
993,Jeffrey Beltran DDS,43,30000,19867,5569,231713,750,244,4,0.96,1,0,1,30423.5,18719.416666666668,234222.0,18.56,4564,89.27058823529413,100.0
994,Edgar Carney,50,50000,24288,4120,243148,847,190,0,0.99,1,0,1,48900.25,24478.416666666668,242908.83333333334,8.24,21592,88.49411764705883,100.0
995,Evelyn Small,25,150000,99625,15250,998022,759,46,1,0.89,1,1,1,145597.16666666666,100553.66666666667,996750.5,10.17,35125,66.98823529411764,100.0
996,Matthew Francis,42,50000,28298,10512,257685,795,278,2,0.81,0,0,1,50807.25,27671.5,259414.16666666666,21.02,11190,88.25882352941177,100.0
997,Abigail Cook,48,100000,68496,19834,382949,659,70,4,0.65,1,0,0,98202.5,69001.33333333333,381868.8333333333,19.83,11670,56.258823529411764,100.0
998,Ivan Brown,36,150000,60451,36547,410751,690,156,1,0.79,1,0,0,148564.58333333334,61961.666666666664,408845.9166666667,24.36,53002,71.5529411764706,100.0
999,Amanda Jenkins,40,150000,61046,28645,415862,689,55,2,0.88,1,0,0,150326.16666666666,62399.083333333336,419099.1666666667,19.1,60309,65.01764705882353,100.0
1000,Jennifer Moore,26,100000,36291,2544,633886,806,32,4,0.9,0,0,1,101110.58333333333,38443.75,636538.8333333334,2.54,61165,67.6470588235294,100.0
